Package name,Reviewer name,Review,Rating
com.chess,AKHIL P M,worst chess game ever deserving minus rating winning game wait five minute play next game frustrating full slow hang,1
com.chess,Bobawi Phaipi,great,5
com.chess,Masih RHM,good,4
com.chess,Andrew Pettitt,great app,5
com.chess,Anirban Chatterjee,loved,5
com.chess,Mcgreg Rio,ok nice,4
com.chess,there is no spoon,excellent app ads glitches everything great,5
com.chess,Harsh Maurya,always server issue,1
com.chess,Jujutsu Kaisen,best chess app,5
com.chess,Daniel Tarmast,best ever online game,5
com.chess,Mia,heck keep getting draws computer get king queen two bishops two rooks several pawns like nah draw dude,2
com.chess,ok,still suck,1
com.chess,Sridip ganguly,app good sometimes server crashes rating drops without reasons,4
com.chess,Udhaya Kumar,good game,5
com.chess,Elad Jasper,got say absolutely love everything app even though im paying premium lots cool features leave recommend great anyone enjoys playing chess,5
com.chess,Joey Mitchell,learning puzzles useless unless pay subscription pay subscription tips get youtube free also controls unstable sometimes queen turns sentient moves get killed without touching screen happened multiple times,1
com.chess,Steak Dinner,downside constantly ask information sell premium version thats like one hundred fifty bucks year,5
com.chess,Project Abash,switching lichess app impossible use update bottom phone glows blue next thing u know im 2fps always end game cannot play like im done fire devs immediately,1
com.chess,Dominion Giventer,comparably best goto chess,5
com.chess,ogo mobile,game makes feel dumb,5
com.chess,Michael Allen,love gameand best website,5
com.chess,ahmed anwar,good,5
com.chess,Eleanor Tree,absolutely obliterates battery life twentyfive zero one game,1
com.chess,ACHIL LAKRA,good chess game online makes awesome,4
com.chess,Idris Zeren,good game nice platform overall,5
com.chess,wladyslaw surala,everything payed free lichess better features,1
com.chess,Faison Sampson,nice game play many glitching,3
com.chess,Marcus Julius,online play little annoying,3
com.chess,Jesus Aguilar-Sanchez,take long times,4
com.chess,ChillPill.,game changed knowledge,5
com.chess,lope7,fun reason,5
com.chess,Cid Redlin,great way learn chess,5
com.chess,Sahit Bajrami,game good,5
com.chess,Nolan,good,4
com.chess,Taonga Nyirenda,great app everything,5
com.chess,Arunbaroon - chess,great app,5
com.chess,יואב וולברג,im one thousand eight hundred,5
com.chess,omar Legend,best chess game ever,5
com.chess,Khalid Kheya,probably best chess app used,5
com.chess,rubel miah,good favourite game,4
com.chess,Dinesh bansal,average,3
com.chess,Country Cricket,best classic chess game,5
com.chess,Mazen Harake,would say reasonablly closed casuals dont want premium features except game analysis limit one per day bit little maybe three would better diamond payed plan one includes limitless analysis way expensive getting feature another simple feature personally feel missing clear sound loosing winning draw couldnt find settings,3
com.chess,Scott Campbell,best worldbeing app twelve yrsmy children like,5
com.chess,Blade Jr,play free daily puzzles fun id probably look elsewhere trying learn game butnif know basics app great,4
