Package name,Reviewer name,Review,Rating
pl.lukok.chess,Sachin K,good appthere good app available,2
pl.lukok.chess,James F,terrible app one play,1
pl.lukok.chess,cloe blue,helpful,5
pl.lukok.chess,Nagesh Sonkamble,chess master,5
pl.lukok.chess,Pramodkumar Kundaraa,nice game,1
pl.lukok.chess,Juan Carlos Ocampo,playing chess good way pass time,5
pl.lukok.chess,DARINEL E.G.,sucks ads,1
pl.lukok.chess,B.Farzain Khan. (Sonu),good game,5
pl.lukok.chess,Alvin Nofies,nice game,5
pl.lukok.chess,Диас 001,games matching balanced,4
pl.lukok.chess,arjun verma,good,4
pl.lukok.chess,Adithya model,good game public chess player,5
pl.lukok.chess,Krishna Bhosikar,impressive,5
pl.lukok.chess,Sanjay Bardev,guidance us know chess,3
pl.lukok.chess,Abdul Hameed,superrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrtrrrlkmrrtrrrrrrrrrrrrrrrrtttrrrrrrrrrrrrrrrrr,5
pl.lukok.chess,Mohan singh Bisht,cannot downlode,5
pl.lukok.chess,Minati Rani,nice game must real seem,5
pl.lukok.chess,shivam yadav,ggd,5
pl.lukok.chess,Uttam Kumar,super chess,1
pl.lukok.chess,Siphelele Sabela,pretty good remove emojis cowards use insult win,3
pl.lukok.chess,Sorabh Verma,good mind exercise gams,4
pl.lukok.chess,Hayden Webber,good,4
pl.lukok.chess,Gangadhar Bevanur,effective brain,5
pl.lukok.chess,S. Eswar,nice,1
pl.lukok.chess,Jay Bali,perfect,5
pl.lukok.chess,jarod morgan,completely adequate,5
pl.lukok.chess,Wardell Molette,good game everyone become better person yall see like every move u make n lifegood wit good n bad wit bad,5
pl.lukok.chess,Vaibhav Chakrawal,best fun,5
pl.lukok.chess,Nahid Hosen,nice game,5
pl.lukok.chess,Raj Rajbro,great,5
pl.lukok.chess,sreenupotti ms naik,excellent,5
pl.lukok.chess,Clayton Foster,always enjoyed playing chess game exception wonderful game,5
pl.lukok.chess,shane beard,hard,5
pl.lukok.chess,Nallathambi S,disconnected internet slow reconnect doesnt work properly much frustration recommend always strong internet apps working fine,1
pl.lukok.chess,Byron Kennedy,rating gone four higher challenging levels gone,4
pl.lukok.chess,Luis Felipe Sudoviski,ad annoying,3
pl.lukok.chess,Andries Mongezi,u sneeze u loose ok sharp,5
pl.lukok.chess,Emi Sant,nice many ads love,5
pl.lukok.chess,Juma Muluya,wonderful game,5
pl.lukok.chess,James Bray,game asked liked chess ads,2
pl.lukok.chess,Imran Chaudhary,poor service,1
pl.lukok.chess,Prashanth Mallaboina,nicr,5
pl.lukok.chess,MALIGA GANESAN,love game first dont know play chess finaly became player,5
pl.lukok.chess,Sid Kirar,good experience,5
pl.lukok.chess,Bilal Abdul yanga,nice game,4
pl.lukok.chess,Aniket Modanwal,jejd,5
pl.lukok.chess,Harsh Bagwale,wonderful,5
pl.lukok.chess,Gabriel Ybarra,g love g think played chess rigbut gt way g knows doesnt play right way right way always seeing made mistake got last time played going mistakes awesome seeing opponent play,5
pl.lukok.chess,Eesha Koppula,time wasted game game doesnt waste game,1
pl.lukok.chess,Mirjalol Gofurov,,3
pl.lukok.chess,Chandan Kumar,best experience,4
pl.lukok.chess,DarkDan,cant find play friends help,3
pl.lukok.chess,Franklin Rodrigues,excellent,5
pl.lukok.chess,Sanj Kashid,op,5
pl.lukok.chess,Gemling,good game,5
pl.lukok.chess,Sarthi Baba,nice,3
pl.lukok.chess,Venky Yadav,nice,5
pl.lukok.chess,Durlav Bora,vary saxy game,5
pl.lukok.chess,Sherzod Rixsiboyev,good,5
pl.lukok.chess,MINAKSHI DEVI,nice brain booster,5
pl.lukok.chess,Sadika Sultana,love,4
pl.lukok.chess,Rahul Sah,fabulous,5
pl.lukok.chess,Manoj Naik,vary nice,5
pl.lukok.chess,Sanskar Sahu,amazing,5
pl.lukok.chess,Kerim Neziri,game funand like play elders,5
pl.lukok.chess,Hot.chocolate,good game,4
pl.lukok.chess,Severio Kyyitan,love app thx creating,5
pl.lukok.chess,Sonal Singh,,5
pl.lukok.chess,Tejas Radadiya,gg,5
pl.lukok.chess,Kinjal Modha,goodbut found bug iap square icon instead currency symbol,3
pl.lukok.chess,Sreejila K,good,5
pl.lukok.chess,JEELANE Sk,nice game good enjoyable,5
pl.lukok.chess,Pooja Jaiswal,game best,5
pl.lukok.chess,Jitendra Singh,nice,3
pl.lukok.chess,Pratik Hipparkar,awesome,5
pl.lukok.chess,ramesh prajapati,nice,5
pl.lukok.chess,Swapna Rani,chase favourite game much,5
pl.lukok.chess,Stephena Bodenhamer,chess emotional mind control set one may accomplish,5
pl.lukok.chess,Fdgh Vdggh,vinay,5
pl.lukok.chess,Syed Meeran,awesome break heart restore heart,5
pl.lukok.chess,aryan Choudhary,jhi,5
pl.lukok.chess,bigboyjesse,chess,5
pl.lukok.chess,Your Bro,good game,5
pl.lukok.chess,Mann Sharma,good game,5
pl.lukok.chess,satish chenkote,useless,1
pl.lukok.chess,Farhan Khan,good game,3
pl.lukok.chess,nhewell buenavista,best game ever,5
pl.lukok.chess,Joshua,awesome game,5
pl.lukok.chess,Purushotham,nice,4
pl.lukok.chess,Aryan Naik.372,best,5
pl.lukok.chess,Kanu Bhagat,love chess,2
pl.lukok.chess,Selfish Man,like chess much,1
pl.lukok.chess,Pavan Kumar,super,5
pl.lukok.chess,Ajitha Vins,excellent game,5
pl.lukok.chess,Abbas AlSaidy,great thanks much,5
pl.lukok.chess,Sakib Hasan,many ads possible skip immediately,2
pl.lukok.chess,Sa Shabnam,good,5
pl.lukok.chess,Prem Chand,,5
pl.lukok.chess,Sanjay Raheja,good game,3
pl.lukok.chess,Kayum Khan,chess game first experience,5
pl.lukok.chess,Jimmy Q dizon,let try play chess game share pratice make move sometimes mind still working play passtime,5
pl.lukok.chess,siddesh siddu,game nice cant play friends purpose game gone,2
pl.lukok.chess,SUBIMAUL KUMAR PAUL,etc,4
pl.lukok.chess,Chitefwe Bambala,ok,5
pl.lukok.chess,Parveen Batki,online,4
pl.lukok.chess,Suwarna gaikwad,nice games like,5
pl.lukok.chess,Rafiza Aktar,e great network issue online games many times find disconnected network absolutly ok fix otherwise would trash,1
pl.lukok.chess,Rajkumar Valmiki,good,3
pl.lukok.chess,Nadim,amazing,5
pl.lukok.chess,Remya Sibi,best game,5
pl.lukok.chess,Simwanza Michael,vfp,5
pl.lukok.chess,Janette Basco,nice,2
pl.lukok.chess,Joshua Mckenzie,game trash shortens time limit move time five seconds move chess,1
pl.lukok.chess,Badal Thakur (Kram thakur),oop,5
pl.lukok.chess,Jitedar Ray,good,5
pl.lukok.chess,Marie Hicks,good im husband,5
pl.lukok.chess,md suvo suvo,love,5
pl.lukok.chess,Shankar Gatve,super game,4
pl.lukok.chess,Veshane Singh,great ui challenging,5
pl.lukok.chess,prashanth coorg,super game,4
pl.lukok.chess,J.R.Harshath Kumaar10th–A Janakiraman,super,5
pl.lukok.chess,yogesh sinsinwar,royal game,4
pl.lukok.chess,Muzzammil Hussain,sovg,1
pl.lukok.chess,Puspa Rai,best app,5
pl.lukok.chess,dhoni yadav,good,4
pl.lukok.chess,Amaresh Halepujar,supar,5
pl.lukok.chess,chris nieves,trash,1
pl.lukok.chess,Rajesh Debnath,good,5
pl.lukok.chess,himanshu soni,flop connecting playrs shows error plz dont download,1
pl.lukok.chess,Abhishek Jha,interesting game,5
pl.lukok.chess,otis King,bad game get three minutes play entire game pathetic,1
pl.lukok.chess,Vicarious Liability,worst game ever,1
pl.lukok.chess,Jeisson Garcia,great game,5
pl.lukok.chess,zoboy colney,half bad,3
pl.lukok.chess,m̸u̸a̸z̸z̸a̸m̸ k̸h̸a̸n̸,good,3
pl.lukok.chess,Dinesh,good game,5
pl.lukok.chess,meetu singh,smart,5
pl.lukok.chess,Ashish Suman,perfect entertenment,4
pl.lukok.chess,RAAZ SINGH,nice,5
pl.lukok.chess,rekha G,super,5
